"Turkish",100.40681000000001
"English",107.35008
"Xiang Chinese",104.51754000000001
"Yoruba",99.76362
"Turkish",95.80529000000001
"Korean",85.89134000000001
"Kannada",91.90713000000001
"Tamil",108.26396000000001
"Pashto",94.34570000000001
"Telugu",89.47169000000001
"Korean",107.47284
"Bhojpuri",121.67221
"Spanish",104.72163
"Bhojpuri",100.77691000000002
"German",100.36890000000001
"Jinyu Chinese",93.05287000000001
"Min Nan Chinese",125.09264000000002
"Pashto",95.95309
"Portuguese",106.29814
"Iranian Persian",101.70800000000001
"Wu Chinese",100.00874
"Japanese",96.65089
"Mandarin Chinese",111.39912000000001
"Iranian Persian",103.04378000000001
"Hausa",100.69429000000001
"Hakka Chinese",108.87823
"Min Nan Chinese",109.95707000000002
"Odia",105.90199000000001
"Bengali",95.76452
"Marathi",103.35362
"Maithili",108.20586000000002
"Pashto",93.75144
"Portuguese",107.20209000000001
"Telugu",93.00674000000001
"Yoruba",100.86609000000001
"Hakka Chinese",91.79055000000001
"Javanese",75.89544000000001
"Panjabi",102.85056
"Pashto",97.9655
"Spanish",82.61709
"Burmese",98.15262000000001
"Portuguese",102.3259
"Russian",98.27711000000001
"Wu Chinese",102.96002000000001
"Panjabi",97.5313
"Malay",101.29149000000001
"Vietnamese",96.02335000000001
"Italian",99.83204
"Bengali",101.61797000000001
"Mandarin Chinese",108.21995000000001
"Egyptian Arabic",124.01767000000001
"Pashto",92.87778
"Indonesian",106.89816
"Tamil",96.63335000000001
"Hakka Chinese",93.49021
"Chinese",97.83481
"Hindi",97.10465
"Persian",101.94303000000001
"Fulah",93.14792000000001
"Wu Chinese",115.97138000000001
"Persian",105.11287000000002
"Urdu",94.70855
"Portuguese",97.75316000000001
"Min Nan Chinese",83.90604
"Persian",97.39228000000001
"Persian",87.78082
"Oriya",98.47441
"Turkish",106.38488000000001
"Portuguese",80.80889
"Urdu",102.71315000000001
"Sudanese Arabic",95.31081
"Fulah",108.94224000000001
"Malayalam",92.42151000000001
"Russian",100.48021000000001
"Urdu",100.01907000000001
"Russian",101.8027
"German",103.68580000000001
"Chinese",104.92653000000001
"Gujarati",98.89702000000001
"Pashto",94.88792000000001
"Persian",86.89564
"Sudanese Arabic",78.84737000000001
"Japanese",97.62707
"Hakka Chinese",89.49271
"Marathi",103.54048
"Kannada",108.63381000000001
"Indonesian",96.90439
"Iranian Persian",103.25337
"Burmese",100.26088000000001
"Pashto",98.46411
"Persian",103.74507000000001
"Portuguese",85.47941
"Panjabi",98.77825000000001
"Panjabi",108.95708
"Hausa",101.34666000000001
"Malayalam",105.8969
"Oriya",90.17855
"French",89.33384000000001
"Odia",101.57281
"Hausa",97.42491000000001
"Egyptian Arabic",116.50224000000001
"Malayalam",94.87036
"Hakka Chinese",95.48167000000001
"Italian",108.00901
"Panjabi",91.83105
"Spanish",96.17460000000001
"Arabic",97.42737000000001
"Wu Chinese",87.79953
"Gujarati",92.19691
"Portuguese",118.03928
"Bengali",96.18383000000001
"Turkish",106.45606000000001
"Portuguese",84.58045000000001
"Malayalam",91.67994
"Urdu",106.50954000000002
"Wu Chinese",91.33656
"Gujarati",88.51582
"Xiang Chinese",92.57508000000001
"Indonesian",101.82948
"Polish",102.77833000000001
"Mandarin Chinese",97.64594000000001
"French",110.09567000000001
"Sudanese Arabic",99.23483
"Italian",97.74146
"Panjabi",104.50784
"Pashto",101.73565
"Yue Chinese",92.47338
"Yoruba",110.08380000000001
"Yue Chinese",81.36432
"Italian",103.38417000000001
"Marathi",116.82358
"Telugu",93.41454
"English",101.34830000000001
"Western Panjabi",102.49283000000001
"Iranian Persian",87.48119000000001
"Japanese",95.54804000000001
"Hakka Chinese",107.25465000000001
"Chinese",95.21721000000001
"Maithili",112.91499
"Hausa",106.00162
"Italian",110.72189000000002
"English",85.86664
"Japanese",117.39015
"Iranian Persian",84.51372
"Panjabi",107.99965
"Telugu",97.72865
"Yoruba",94.73195000000001
"Burmese",102.09400000000001
"Jinyu Chinese",95.71384
"Malayalam",102.45498
"English",101.02036000000001
"Lahnda",94.59651000000001
"Japanese",87.69301
"Fulah",93.95229
"Panjabi",102.85661
"Xiang Chinese",101.93917
"Xiang Chinese",106.75038
"Italian",99.55341000000001
"Spanish",104.62973000000001
"Oromo",98.73464000000001
"Sudanese Arabic",94.62142000000001
"Gujarati",98.81966000000001
"Fulah",106.73024000000001
"Odia",87.77548
"Hindi",87.58646
"Spanish",118.66244
"Hindi",105.38230000000001
"Panjabi",120.08584
"Jinyu Chinese",93.08273000000001
"Maithili",111.79508000000001
"Wu Chinese",84.46484000000001
"Chinese",100.58956
"Yue Chinese",108.41496000000001
"Hakka Chinese",85.64676
"Maithili",100.73756
"Chinese",99.41762000000001
"Vietnamese",114.91944000000001
"Panjabi",101.39835000000001
"Spanish",112.56458
"Sudanese Arabic",102.93280000000001
"Russian",96.81701000000001
"Kannada",97.84857000000001
"Marathi",108.09091000000001
"Urdu",101.83970000000001
"Odia",108.12208000000001
"Odia",99.80568000000001
"Malay",90.45079000000001
"Polish",101.15168000000001
"Malayalam",95.97274
"Persian",92.02249
"Malay",106.94040000000001
"Malayalam",106.17556
"Yue Chinese",105.17321000000001
"Iranian Persian",82.87949
"Western Panjabi",97.37548000000001
"Marathi",106.37489000000001
"Hakka Chinese",102.03339000000001
"Malay",110.72892
"Pashto",94.18081000000001
"Lahnda",95.71411
"Hausa",104.55730000000001
"Mandarin Chinese",83.61528000000001
"Persian",95.92590000000001
"Polish",93.41897
"Japanese",102.07248000000001
"Sudanese Arabic",119.74577000000001
"Japanese",104.01049
"Korean",98.70989
"Malay",100.32761
"French",96.60325
"Wu Chinese",103.85746
"Wu Chinese",109.75914
"Spanish",104.64091
"Hindi",100.9467
"Hausa",102.24778
"Persian",91.7599
"Oromo",98.63607
"Panjabi",113.75741000000001
"Korean",94.17754000000001
"Malay",89.97864000000001
"German",110.08935000000001
"Gujarati",101.36829
"Xiang Chinese",86.74755
"Turkish",102.4804
"Urdu",99.36052000000001
"Oriya",103.52140000000001
"Panjabi",104.57433
"Bhojpuri",102.64524000000002
"Xiang Chinese",101.09402000000001
"Italian",110.59057000000001
"Panjabi",112.83417000000001
"Lahnda",104.51001000000001
"Telugu",95.20479
"Kannada",108.25569000000002
"Turkish",103.45214000000001
"Oromo",91.10367000000001
"Western Panjabi",122.89265
"Spanish",103.72688000000001
"Portuguese",105.68332000000001
"Odia",100.29546
"Maithili",104.57666
"Iranian Persian",116.14300000000001
"Wu Chinese",102.09453
"Javanese",96.57129
"Urdu",94.65917
"Korean",94.55765000000001
"Oriya",99.2664
"Telugu",102.78699
"Pashto",100.88442
"Korean",101.9479
"Indonesian",102.17915
"Telugu",92.81386
"Vietnamese",107.16780000000001
"French",90.25890000000001
"Tamil",99.46045000000001
"Spanish",89.13151
"Kannada",111.02752000000001
"Maithili",105.50507
"Bhojpuri",109.06945
"Tamil",105.89932
"Russian",90.35928000000001
"Urdu",104.45885000000001
"Burmese",105.05424000000001
"Portuguese",90.06637
"Hakka Chinese",111.10669000000001
"Oromo",94.90003
"Iranian Persian",108.70828
"Yoruba",101.22773000000001
"Jinyu Chinese",101.31920000000001
"Spanish",85.93327000000001
"Italian",107.04559
"Wu Chinese",103.34996000000001
"Tamil",94.97467
"Bhojpuri",103.33907
"Gujarati",93.68845
"Turkish",99.81618
"Hausa",108.70578
"Maithili",102.04162000000001
"Chinese",107.77287000000001
"Turkish",105.35828000000001
"Hindi",100.73457
"Oromo",98.73994
"Hakka Chinese",98.01925000000001
"Burmese",110.07642000000001
"Persian",102.53562000000001
"Portuguese",86.77146
"Russian",97.78617000000001
"Hausa",104.18522000000002
"English",97.19643
"Sudanese Arabic",75.55860000000001
"Persian",96.697
"German",109.12804000000001
"Yoruba",92.67410000000001
"German",105.40302000000001
"Maithili",117.91290000000001
"Chinese",100.91421000000001
"Chinese",96.09563000000001
"Kannada",95.65889000000001
"Wu Chinese",114.02754000000002
"Min Nan Chinese",158.18652
"Panjabi",94.15163000000001
"Bhojpuri",88.57595
"Malayalam",93.54373000000001
"Fulah",93.89274
"Javanese",96.54963000000001
"Hindi",104.39467
"Egyptian Arabic",122.82137000000002
"Persian",97.82812000000001
"Western Panjabi",114.79124000000002
"Bhojpuri",99.74055000000001
"Italian",97.18580000000001
"Turkish",93.49985000000001
"Italian",110.09108
"Arabic",110.30185000000002
"Korean",93.99398000000001
"Yue Chinese",101.51015000000001
"Telugu",108.35983
"Bengali",104.37142000000001
"English",102.98017000000002
"Bengali",100.10504
"Wu Chinese",119.23165000000002
"Oriya",106.35357
"Urdu",102.67874
"Hakka Chinese",105.96833000000001
"English",93.21428
"Urdu",104.89243
"Xiang Chinese",105.2587
"Malayalam",97.32476000000001
"Sudanese Arabic",107.13588000000001
"Bengali",95.13048
"Malayalam",96.14797
"Spanish",90.17067
"Urdu",100.0925
"Wu Chinese",107.88602
"Burmese",101.38511000000001
"Min Nan Chinese",91.41138000000001
"Hakka Chinese",104.79354000000001
"Jinyu Chinese",120.75741000000001
"Egyptian Arabic",129.20574000000002
"Oromo",96.56391
"Turkish",99.81008000000001
"Urdu",102.09949
"Fulah",101.78805000000001
"Maithili",94.00819000000001
"Mandarin Chinese",93.32964000000001
"Turkish",101.77981000000001
"Vietnamese",98.56966000000001
"Sudanese Arabic",94.01023
"Tamil",110.59425
"Portuguese",102.38399000000001
"Fulah",95.93729
"Malayalam",105.81499000000001
"Italian",103.17503
"Vietnamese",100.84814000000001
"Arabic",99.79125
"Indonesian",99.06
"English",121.84956000000001
"Min Nan Chinese",95.65488
"Italian",85.9512
"German",112.22624
"Pashto",102.82050000000001
"Polish",95.82622
"Xiang Chinese",109.99776000000001
"Yoruba",103.29736000000001
"Mandarin Chinese",111.77339
"Jinyu Chinese",105.42657000000001
"Jinyu Chinese",89.63201000000001
"Indonesian",91.63585
"Western Panjabi",112.43108000000001
"Xiang Chinese",86.84363
"Yoruba",101.01831000000001
"Urdu",95.34503000000001
"Maithili",96.82324000000001
"Arabic",99.60897000000001
"Odia",99.25819000000001
"French",101.42139
"Yoruba",105.11889000000001
"Marathi",94.18406
"Indonesian",88.89411000000001
"Malay",92.42150000000001
"Bengali",100.00468000000001
"Telugu",92.38538000000001
"Iranian Persian",76.05627000000001
"Maithili",96.87986000000001
"Min Nan Chinese",92.51549000000001
"German",106.31331000000002
"Bhojpuri",94.24107000000001
"Vietnamese",91.57820000000001
"Vietnamese",97.35278000000001
"Hakka Chinese",112.02980000000001
"Portuguese",128.13845
"Turkish",100.11102000000001
"Malay",103.44200000000001
"Western Panjabi",97.03423000000001
"Indonesian",97.66281000000001
"Arabic",99.35539000000001
"Malay",97.58033
"Fulah",95.69988000000001
"Wu Chinese",94.77810000000001
"Pashto",97.48813000000001
"Odia",95.78353000000001
"Western Panjabi",97.79584000000001
"Maithili",102.62968000000001
"Malay",108.44078
"Gujarati",105.08935000000001
"Maithili",109.62322
"Telugu",92.82015000000001
"Chinese",89.84888000000001
"French",97.64133000000001
"Egyptian Arabic",87.81467
"Turkish",112.88130000000001
"Min Nan Chinese",96.7001
"Japanese",102.12501
"English",99.82763000000001
"Japanese",109.06973
"Portuguese",92.59526000000001
"Xiang Chinese",96.20486000000001
"Russian",92.39624
"Fulah",101.64648000000001
"Indonesian",93.44094000000001
"Telugu",98.77827
"Wu Chinese",100.68446
"Persian",106.15908
"Chinese",100.08379000000001
"English",102.50132
"Oromo",95.85388
"Panjabi",83.23709000000001
"Telugu",106.60700000000001
"Jinyu Chinese",92.26413000000001
"Wu Chinese",103.68867
"Arabic",102.26122000000001
"Iranian Persian",93.82927000000001
"Telugu",100.27713000000001
"Russian",91.67985
"Egyptian Arabic",94.41179000000001
"Maithili",101.50471
"Western Panjabi",125.68568
"Javanese",98.60422000000001
"Sudanese Arabic",100.60858
"Javanese",107.61484000000002
"Hindi",98.04087000000001
"Maithili",93.50304000000001
"Mandarin Chinese",87.09660000000001
"Hindi",101.84486000000001
"Lahnda",104.48409000000001
"Tamil",108.81660000000001
"Lahnda",103.90317
"Jinyu Chinese",100.79273
"Kannada",95.52397
"German",103.02615000000002
"Fulah",102.58962000000001
"Lahnda",103.57738
"Yoruba",103.65432000000001
"Italian",103.30462000000001
"Hindi",102.43871000000001
"Japanese",92.83564000000001
"Spanish",94.33599000000001
"Bengali",93.22846000000001
"Persian",106.45789
"Wu Chinese",93.50346
"Vietnamese",108.53836000000001
"Portuguese",118.32205
"Xiang Chinese",123.85149000000001
"Hindi",100.25537000000001
"Urdu",101.82786000000002
"Japanese",105.11712000000001
"Mandarin Chinese",46.12299
"Maithili",98.95717
"Chinese",93.91476
"Fulah",113.25688000000001
"German",106.49129
"Polish",97.33702000000001
"French",97.09106000000001
"Wu Chinese",81.09355000000001
"Yue Chinese",110.78970000000001
"Jinyu Chinese",94.86535
"Panjabi",102.19458
"Gujarati",102.42278
"Wu Chinese",101.63528000000001
"Javanese",93.62806
"Fulah",105.66486
"Xiang Chinese",104.50568000000001
"Hakka Chinese",92.12646000000001
"Russian",99.63555000000001
"Spanish",107.03619
"Urdu",97.93472000000001
"Fulah",94.23846
"Javanese",96.35781000000001
"Indonesian",119.64594000000001
"Yue Chinese",103.66791
"Bengali",99.15919000000001
"Panjabi",93.52723
"Spanish",105.16839
"Egyptian Arabic",120.05778000000001
"Oriya",101.03051
"Oriya",97.67679000000001
"Gujarati",101.58754
"Chinese",105.73364000000001
"Japanese",90.50047
"Maithili",103.63900000000001
"Egyptian Arabic",101.37779
"Hindi",100.04709000000001
"Italian",100.80784000000001
"Pashto",107.88871
"Chinese",96.50218000000001
"Sudanese Arabic",122.67202
"Yoruba",99.28491000000001
"Chinese",91.03767
"Turkish",96.95866000000001
"Marathi",101.84495000000001
"Italian",100.29235000000001
"Russian",98.03932
"Turkish",102.86141
"English",98.06115000000001
"Lahnda",89.99626
"Persian",93.22631000000001
"French",95.58571
"Vietnamese",97.24146
"Tamil",101.93235000000001
"Korean",109.38256000000001
"Oromo",99.11569000000001
"Iranian Persian",106.53998000000001
"Hausa",106.82929000000001
"Bhojpuri",100.83334
"Min Nan Chinese",94.8417
"Oromo",98.76139
"Hindi",96.12272
"Mandarin Chinese",92.59804000000001
"Oromo",99.90758000000001
"Japanese",95.52083
"Bengali",100.39928
"Oromo",102.13337000000001
"Arabic",98.43267
"German",106.97072000000001
"Yoruba",105.39362000000001
"Turkish",104.32849
"Japanese",97.30327000000001
"Bhojpuri",99.23841
"Marathi",98.43658
"Jinyu Chinese",95.62961000000001
"Malay",100.70259000000001
"Chinese",99.09659
"Javanese",110.18722000000001
"Maithili",110.94497000000001
"Tamil",96.10354000000001
"Pashto",96.5978
"Yoruba",105.71973000000001
"Russian",101.52570000000001
"Yoruba",92.19807
"Wu Chinese",105.84562000000001
"Western Panjabi",100.12285000000001
"Gujarati",106.71050000000001
"Spanish",109.55617000000001
"Korean",86.92475
"Hindi",103.78144
"Polish",101.79803000000001
"Telugu",99.96982000000001
"German",96.57753000000001
"Sudanese Arabic",103.05202000000001
"Lahnda",109.15981000000001
"Bengali",94.48188
"Indonesian",106.41606
"Hakka Chinese",109.05535
"Burmese",93.97292
"Jinyu Chinese",100.15981000000001
"Gujarati",98.00542000000002
"Tamil",97.62771000000001
"Marathi",95.08191000000001
"Western Panjabi",69.06237
"Hausa",102.16063000000001
"Yoruba",100.35629
"Western Panjabi",89.82934
"Fulah",107.00366000000001
"Panjabi",87.99248
"Egyptian Arabic",96.77136
"Panjabi",95.31022
"Xiang Chinese",88.93076
"Jinyu Chinese",106.64874
"Persian",92.13414
"Maithili",111.60918000000001
"Malayalam",89.97387
"Fulah",108.28155000000001
"Malayalam",103.18493000000001
"Vietnamese",103.25953000000001
"Hindi",104.18468000000001
"French",94.87841
"Chinese",91.87339
"French",90.82395000000001
"Burmese",105.54899
"Min Nan Chinese",121.7596
"Korean",109.74456
"Gujarati",95.94104
"Yoruba",91.69965
"Wu Chinese",108.81070000000001
"Malayalam",82.73157
"Indonesian",105.23668
"Javanese",99.92152000000002
"Spanish",96.61808
